"ID","area_code","area_name","data_time","rain","temperature","humidity","solar_radiation","wind_uv_ten","wind_uv_hundred","wind_speed_ten","wind_speed_hundred"
254995,'330825','龙游县','2023-11-18 22:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254996,'330881','江山市','2023-11-18 22:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254997,'330800','衢州市','2023-11-18 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254998,'330802','柯城区','2023-11-18 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254999,'330803','衢江区','2023-11-18 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255000,'330822','常山县','2023-11-18 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255001,'330824','开化县','2023-11-18 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255002,'330825','龙游县','2023-11-18 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255003,'330881','江山市','2023-11-18 23:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255004,'330800','衢州市','2023-11-19 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255005,'330802','柯城区','2023-11-19 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255006,'330803','衢江区','2023-11-19 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255007,'330822','常山县','2023-11-19 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255008,'330824','开化县','2023-11-19 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255009,'330825','龙游县','2023-11-19 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255010,'330881','江山市','2023-11-19 00:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255011,'330800','衢州市','2023-11-19 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255012,'330802','柯城区','2023-11-19 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255013,'330803','衢江区','2023-11-19 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255014,'330822','常山县','2023-11-19 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255015,'330824','开化县','2023-11-19 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255016,'330825','龙游县','2023-11-19 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255017,'330881','江山市','2023-11-19 01:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255018,'330800','衢州市','2023-11-19 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255019,'330802','柯城区','2023-11-19 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255020,'330803','衢江区','2023-11-19 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255021,'330822','常山县','2023-11-19 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255022,'330824','开化县','2023-11-19 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255023,'330825','龙游县','2023-11-19 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255024,'330881','江山市','2023-11-19 02:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255025,'330800','衢州市','2023-11-19 03:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255026,'330802','柯城区','2023-11-19 03:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255027,'330803','衢江区','2023-11-19 03:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255028,'330822','常山县','2023-11-19 03:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255029,'330824','开化县','2023-11-19 03:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255030,'330825','龙游县','2023-11-19 03:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255031,'330881','江山市','2023-11-19 03:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255032,'330800','衢州市','2023-11-19 04:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255033,'330802','柯城区','2023-11-19 04:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255034,'330803','衢江区','2023-11-19 04:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255035,'330822','常山县','2023-11-19 04:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255036,'330824','开化县','2023-11-19 04:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255037,'330825','龙游县','2023-11-19 04:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255038,'330881','江山市','2023-11-19 04:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255039,'330800','衢州市','2023-11-19 05:00:00.000000',0.0000,6.3220,92.7700,0.0000,351.1140,351.1140,NULL,0.7300
255040,'330802','柯城区','2023-11-19 05:00:00.000000',0.0000,6.2330,93.0430,0.0000,341.8430,341.8430,0.4500,0.6500
255041,'330803','衢江区','2023-11-19 05:00:00.000000',0.0000,5.7510,93.9510,0.0000,8.3140,8.3140,0.2200,0.3100
255042,'330822','常山县','2023-11-19 05:00:00.000000',0.0000,6.0780,94.5480,NULL,200.9280,200.9280,0.2400,0.3400
255043,'330824','开化县','2023-11-19 05:00:00.000000',NULL,4.8010,96.4080,0.0000,14.7180,14.7180,0.0700,0.1000
255044,'330825','龙游县','2023-11-19 05:00:00.000000',NULL,NULL,94.6190,0.0000,307.3460,NULL,0.3500,0.5100
255045,'330881','江山市','2023-11-19 05:00:00.000000',0.0000,5.9270,95.9190,0.0000,166.1220,166.1220,0.2100,0.3100
255046,'330800','衢州市','2023-11-19 06:00:00.000000',0.0000,5.8910,94.4560,0.0000,331.6300,331.6300,0.4600,0.6600
255047,'330802','柯城区','2023-11-19 06:00:00.000000',0.0000,5.8140,94.5080,0.0000,316.6660,NULL,0.4000,0.5800
255048,'330803','衢江区','2023-11-19 06:00:00.000000',NULL,5.2030,96.0280,0.0000,348.5950,348.5950,0.3600,0.5300
255049,'330822','常山县','2023-11-19 06:00:00.000000',0.0000,5.2150,94.5360,0.0000,NULL,234.0450,0.2200,0.3100
255050,'330824','开化县','2023-11-19 06:00:00.000000',0.0000,4.1330,97.1260,0.0000,27.2670,27.2670,0.1300,0.1900
255051,'330825','龙游县','2023-11-19 06:00:00.000000',0.0000,5.0750,96.3180,0.0000,286.3950,286.3950,0.2500,0.3600
255052,'330881','江山市','2023-11-19 06:00:00.000000',0.0000,5.1880,96.4420,0.0000,197.6740,197.6740,0.1200,0.1800
255053,'330800','衢州市','2023-11-19 07:00:00.000000',0.0000,5.3470,96.9480,54.1140,NULL,317.8710,0.5300,NULL
255054,'330802','柯城区','2023-11-19 07:00:00.000000',0.0000,5.2480,96.9700,53.8860,304.5810,304.5810,0.5100,0.7400
255055,'330803','衢江区','2023-11-19 07:00:00.000000',0.0000,4.7620,98.0880,54.4770,329.2770,329.2770,0.2800,NULL
255056,'330822','常山县','2023-11-19 07:00:00.000000',0.0000,4.6420,95.7910,33.6080,262.9700,262.9700,0.1500,0.2100
255057,'330824','开化县','2023-11-19 07:00:00.000000',0.0000,4.1510,NULL,53.9000,321.4590,321.4590,0.1000,0.1500
255058,'330825','龙游县','2023-11-19 07:00:00.000000',0.0000,4.8030,98.2860,59.3100,270.8810,270.8810,NULL,0.7400
255059,'330881','江山市','2023-11-19 07:00:00.000000',0.0000,4.5570,97.6870,55.0360,195.0320,195.0320,0.1200,0.1800
255060,'330800','衢州市','2023-11-19 08:00:00.000000',0.0000,7.7530,89.5490,229.7650,265.0890,265.0890,0.0900,0.1300
255061,'330802','柯城区','2023-11-19 08:00:00.000000',0.0000,7.6880,89.7680,228.5120,248.9940,248.9940,0.2600,0.3700
255062,'330803','衢江区','2023-11-19 08:00:00.000000',0.0000,7.6470,NULL,231.0640,46.6470,46.6470,0.2000,0.2900
255063,'330822','常山县','2023-11-19 08:00:00.000000',0.0000,6.2870,96.9500,NULL,210.2080,210.2080,0.1600,0.2300
255064,'330824','开化县','2023-11-19 08:00:00.000000',0.0000,5.1770,98.2680,NULL,79.7490,79.7490,0.3600,0.5200
255065,'330825','龙游县','2023-11-19 08:00:00.000000',0.0000,7.5880,90.7230,239.5090,260.2430,260.2430,NULL,NULL
255066,'330881','江山市','2023-11-19 08:00:00.000000',0.0000,NULL,95.3570,239.9980,159.1450,159.1450,0.2700,NULL
255067,'330800','衢州市','2023-11-19 09:00:00.000000',0.0000,10.8370,71.5170,411.4370,212.5040,212.5040,1.0600,1.5300
255068,'330802','柯城区','2023-11-19 09:00:00.000000',0.0000,10.8070,72.2690,408.6920,215.5310,215.5310,1.1600,1.6800
255069,'330803','衢江区','2023-11-19 09:00:00.000000',0.0000,10.7320,70.0460,NULL,NULL,214.8160,0.8600,1.2400
255070,'330822','常山县','2023-11-19 09:00:00.000000',0.0000,10.2860,79.6820,414.7960,144.9200,144.9200,0.2000,0.2900
255071,'330824','开化县','2023-11-19 09:00:00.000000',0.0000,NULL,89.5290,NULL,133.6170,133.6170,0.4700,0.6800
255072,'330825','龙游县','2023-11-19 09:00:00.000000',0.0000,10.8010,70.6890,423.8290,234.2030,234.2030,NULL,1.3300
255073,'330881','江山市','2023-11-19 09:00:00.000000',0.0000,10.4010,77.8900,431.2950,138.0170,138.0170,0.5000,0.7200
255074,'330800','衢州市','2023-11-19 10:00:00.000000',0.0000,13.5140,57.7000,548.9410,227.8670,227.8670,1.4400,2.0800
255075,'330802','柯城区','2023-11-19 10:00:00.000000',0.0000,13.5560,57.5390,544.4970,223.7290,223.7290,1.4800,2.1400
255076,'330803','衢江区','2023-11-19 10:00:00.000000',0.0000,13.3750,58.6700,543.5110,246.5960,246.5960,1.5400,2.2300
255077,'330822','常山县','2023-11-19 10:00:00.000000',0.0000,13.7790,NULL,555.5010,240.3270,240.3270,0.2900,0.4200
255078,'330824','开化县','2023-11-19 10:00:00.000000',0.0000,11.7290,67.8780,578.3900,138.6140,138.6140,0.5400,0.7800
255079,'330825','龙游县','2023-11-19 10:00:00.000000',0.0000,13.1430,58.4350,565.1300,261.5780,261.5780,NULL,1.8400
255080,'330881','江山市','2023-11-19 10:00:00.000000',NULL,13.7110,58.1630,576.9080,196.9570,196.9570,0.7200,1.0400
255081,'330800','衢州市','2023-11-19 11:00:00.000000',0.0000,16.5400,42.0120,645.4280,234.0250,234.0250,NULL,NULL
255082,'330802','柯城区','2023-11-19 11:00:00.000000',0.0000,NULL,41.6810,638.6100,230.3510,230.3510,2.7800,4.0200
255083,'330803','衢江区','2023-11-19 11:00:00.000000',0.0000,16.4510,42.6590,639.2930,252.7440,252.7440,2.4800,3.5800
255084,'330822','常山县','2023-11-19 11:00:00.000000',NULL,16.6610,47.1450,648.9380,204.2070,204.2070,0.7600,1.1000
255085,'330824','开化县','2023-11-19 11:00:00.000000',0.0000,15.3900,52.9240,680.3450,134.8450,134.8450,0.6600,0.9600
255086,'330825','龙游县','2023-11-19 11:00:00.000000',0.0000,15.6130,49.6310,NULL,256.8930,256.8930,1.4000,NULL
255087,'330881','江山市','2023-11-19 11:00:00.000000',0.0000,16.5290,46.1530,677.1590,220.3670,220.3670,NULL,NULL
255088,'330800','衢州市','2023-11-19 12:00:00.000000',0.0000,18.5910,NULL,682.0420,229.1640,229.1640,3.4200,4.9400
255089,'330802','柯城区','2023-11-19 12:00:00.000000',0.0000,18.5140,37.1390,674.1730,228.4210,NULL,3.3700,4.8700
255090,'330803','衢江区','2023-11-19 12:00:00.000000',0.0000,18.9740,33.6250,674.0830,237.9940,237.9940,3.0300,4.3800
255091,'330822','常山县','2023-11-19 12:00:00.000000',0.0000,18.5640,37.6200,693.5000,220.4260,220.4260,0.8000,1.1500
255092,'330824','开化县','2023-11-19 12:00:00.000000',0.0000,18.3380,NULL,699.1350,151.7940,151.7940,0.8000,1.1600
255093,'330825','龙游县','2023-11-19 12:00:00.000000',0.0000,18.3950,38.2760,694.7480,258.7250,258.7250,2.1500,3.1100
255094,'330881','江山市','2023-11-19 12:00:00.000000',0.0000,17.1070,41.0840,687.0050,212.3970,212.3970,1.2500,1.8100
255095,'330800','衢州市','2023-11-19 13:00:00.000000',0.0000,19.6230,30.7190,649.1090,230.2780,230.2780,3.2300,4.6700
255096,'330802','柯城区','2023-11-19 13:00:00.000000',0.0000,19.5270,30.9880,646.0570,229.4140,229.4140,3.0600,4.4300
255097,'330803','衢江区','2023-11-19 13:00:00.000000',0.0000,20.1340,28.3640,646.6510,237.0590,NULL,3.3300,4.8100
255098,'330822','常山县','2023-11-19 13:00:00.000000',0.0000,19.7210,34.4860,656.5610,223.3690,223.3690,NULL,1.2500
255099,'330824','开化县','2023-11-19 13:00:00.000000',0.0000,19.6890,NULL,654.7200,170.2580,170.2580,0.9000,1.3000
255100,'330825','龙游县','2023-11-19 13:00:00.000000',0.0000,NULL,NULL,661.9900,257.4610,NULL,2.9600,4.2700
255101,'330881','江山市','2023-11-19 13:00:00.000000',0.0000,NULL,34.3260,656.9940,204.4630,204.4630,1.0600,1.5400
255102,'330800','衢州市','2023-11-19 14:00:00.000000',0.0000,20.3440,29.7510,549.7790,234.1580,NULL,2.9200,4.2200
255103,'330802','柯城区','2023-11-19 14:00:00.000000',0.0000,NULL,29.6020,548.7010,232.2170,NULL,2.7400,3.9600
255104,'330803','衢江区','2023-11-19 14:00:00.000000',0.0000,21.0560,27.3610,545.9180,249.3510,249.3510,2.7900,4.0300
255105,'330822','常山县','2023-11-19 14:00:00.000000',0.0000,NULL,34.0290,556.6180,211.3690,211.3690,0.9800,1.4200
255106,'330824','开化县','2023-11-19 14:00:00.000000',0.0000,20.5640,29.6120,544.3750,199.5940,NULL,0.7700,1.1100
255107,'330825','龙游县','2023-11-19 14:00:00.000000',0.0000,21.0640,26.7830,541.7850,262.3710,NULL,2.5900,3.7500
255108,'330881','江山市','2023-11-19 14:00:00.000000',NULL,19.4930,NULL,545.6280,NULL,NULL,1.0200,1.4700
255109,'330800','衢州市','2023-11-19 15:00:00.000000',0.0000,20.6730,29.6420,376.7680,223.6780,223.6780,2.5400,3.6700
255110,'330802','柯城区','2023-11-19 15:00:00.000000',0.0000,20.4610,NULL,378.4510,220.4040,220.4040,NULL,3.4400
255111,'330803','衢江区','2023-11-19 15:00:00.000000',0.0000,21.2580,27.9450,372.9660,240.9740,240.9740,2.5600,3.7000
255112,'330822','常山县','2023-11-19 15:00:00.000000',0.0000,20.2250,35.9370,378.6310,197.1390,NULL,1.0300,1.4900
255113,'330824','开化县','2023-11-19 15:00:00.000000',0.0000,20.5230,30.6070,377.8000,248.5920,248.5920,0.7400,1.0700
255114,'330825','龙游县','2023-11-19 15:00:00.000000',0.0000,21.1890,27.4370,371.1200,256.2670,256.2670,2.3300,3.3700
255115,'330881','江山市','2023-11-19 15:00:00.000000',0.0000,20.0280,33.2950,NULL,199.7730,NULL,0.9900,1.4300
255116,'330800','衢州市','2023-11-19 16:00:00.000000',0.0000,20.3500,32.3710,176.8440,228.5010,228.5010,2.0700,2.9900
255117,'330802','柯城区','2023-11-19 16:00:00.000000',0.0000,20.1200,33.2290,177.9020,224.5550,224.5550,1.9600,NULL
255118,'330803','衢江区','2023-11-19 16:00:00.000000',0.0000,20.7490,NULL,175.0280,251.2560,251.2560,1.9900,2.8800
255119,'330822','常山县','2023-11-19 16:00:00.000000',0.0000,18.5250,41.4260,182.5310,215.2280,215.2280,0.7700,1.1100
255120,'330824','开化县','2023-11-19 16:00:00.000000',NULL,17.9600,44.3570,NULL,283.3580,283.3580,0.7600,1.1000
255121,'330825','龙游县','2023-11-19 16:00:00.000000',0.0000,NULL,31.1000,173.1070,268.5900,268.5900,1.6200,NULL
255122,'330881','江山市','2023-11-19 16:00:00.000000',0.0000,18.4430,39.3830,180.5640,224.0840,224.0840,0.6000,0.8600
255123,'330800','衢州市','2023-11-19 17:00:00.000000',0.0000,NULL,41.1490,19.1000,241.7010,241.7010,0.9900,1.4300
255124,'330802','柯城区','2023-11-19 17:00:00.000000',0.0000,17.8140,42.8420,19.4620,250.6060,NULL,1.0100,1.4600
255125,'330803','衢江区','2023-11-19 17:00:00.000000',0.0000,17.5620,43.2240,18.5000,248.3790,248.3790,1.1300,1.6400
255126,'330822','常山县','2023-11-19 17:00:00.000000',0.0000,14.5170,59.0670,21.5000,209.6000,209.6000,0.3800,0.5500
255127,'330824','开化县','2023-11-19 17:00:00.000000',0.0000,13.6780,65.1690,21.5150,311.3830,311.3830,0.7000,1.0100
255128,'330825','龙游县','2023-11-19 17:00:00.000000',0.0000,17.7610,42.7930,NULL,256.4740,256.4740,0.5700,0.8200
255129,'330881','江山市','2023-11-19 17:00:00.000000',0.0000,14.6150,59.6520,21.2980,247.2790,247.2790,0.2700,0.4000
255130,'330800','衢州市','2023-11-19 18:00:00.000000',0.0000,14.6450,56.5890,0.0000,276.2490,276.2490,0.3700,0.5400
255131,'330802','柯城区','2023-11-19 18:00:00.000000',0.0000,14.4850,57.0130,0.0000,300.1110,300.1110,0.5500,0.7900
255132,'330803','衢江区','2023-11-19 18:00:00.000000',0.0000,13.4340,63.6260,0.0000,229.1930,229.1930,0.7100,1.0300
255133,'330822','常山县','2023-11-19 18:00:00.000000',NULL,11.2860,74.5520,NULL,261.0350,261.0350,0.2100,0.3000
255134,'330824','开化县','2023-11-19 18:00:00.000000',0.0000,10.4940,78.7510,0.0000,328.5720,328.5720,0.3900,0.5700
255135,'330825','龙游县','2023-11-19 18:00:00.000000',NULL,13.7810,NULL,0.0000,216.4970,216.4970,0.5000,NULL
255136,'330881','江山市','2023-11-19 18:00:00.000000',0.0000,11.7630,66.5020,0.0000,236.4980,236.4980,0.1200,0.1700
255137,'330800','衢州市','2023-11-19 19:00:00.000000',0.0000,12.1910,67.0760,0.0000,270.4160,270.4160,NULL,0.7700
255138,'330802','柯城区','2023-11-19 19:00:00.000000',0.0000,11.9690,68.2490,0.0000,286.8400,286.8400,0.7300,1.0600
255139,'330803','衢江区','2023-11-19 19:00:00.000000',0.0000,NULL,70.1500,0.0000,231.3380,231.3380,0.6000,0.8600
255140,'330822','常山县','2023-11-19 19:00:00.000000',0.0000,9.5330,83.3880,0.0000,272.8810,272.8810,0.2100,0.3000
255141,'330824','开化县','2023-11-19 19:00:00.000000',0.0000,8.6590,85.6560,0.0000,336.0980,NULL,0.3700,0.5400
255142,'330825','龙游县','2023-11-19 19:00:00.000000',0.0000,11.7060,70.4590,0.0000,190.9770,190.9770,0.6400,0.9300
255143,'330881','江山市','2023-11-19 19:00:00.000000',0.0000,10.2780,75.0500,0.0000,240.7580,240.7580,0.2000,0.2900
255144,'330800','衢州市','2023-11-19 20:00:00.000000',0.0000,10.9410,72.1210,0.0000,281.3770,NULL,0.5400,0.7800
255145,'330802','柯城区','2023-11-19 20:00:00.000000',0.0000,10.4630,74.4870,0.0000,295.2120,295.2120,NULL,1.0800
255146,'330803','衢江区','2023-11-19 20:00:00.000000',0.0000,9.6850,79.8020,0.0000,228.5100,228.5100,0.2600,0.3800
255147,'330822','常山县','2023-11-19 20:00:00.000000',0.0000,8.8110,83.7280,0.0000,281.4910,281.4910,0.2800,0.4000
255148,'330824','开化县','2023-11-19 20:00:00.000000',0.0000,7.9570,NULL,0.0000,34.9350,34.9350,0.2100,0.3000
255149,'330825','龙游县','2023-11-19 20:00:00.000000',0.0000,9.8220,NULL,0.0000,211.7090,211.7090,0.2600,0.3700
255150,'330881','江山市','2023-11-19 20:00:00.000000',0.0000,9.0840,82.7010,0.0000,124.6580,124.6580,0.1400,0.2000
255151,'330800','衢州市','2023-11-19 21:00:00.000000',0.0000,9.8510,78.8040,0.0000,219.7800,219.7800,0.2800,0.4100
255152,'330802','柯城区','2023-11-19 21:00:00.000000',0.0000,9.4200,80.8120,0.0000,259.8480,259.8480,0.3100,0.4400
255153,'330803','衢江区','2023-11-19 21:00:00.000000',0.0000,8.4240,86.9000,0.0000,186.8920,186.8920,0.2700,0.4000
255154,'330822','常山县','2023-11-19 21:00:00.000000',0.0000,7.9410,88.4500,0.0000,268.3030,268.3030,0.2100,NULL
255155,'330824','开化县','2023-11-19 21:00:00.000000',0.0000,7.1090,90.9550,0.0000,351.6010,351.6010,0.2400,0.3400
255156,'330825','龙游县','2023-11-19 21:00:00.000000',NULL,8.8030,85.4050,0.0000,163.8100,163.8100,0.3000,0.4400
255157,'330881','江山市','2023-11-19 21:00:00.000000',0.0000,8.1980,88.8050,0.0000,212.5000,212.5000,0.1100,0.1600
255158,'330800','衢州市','2023-11-19 22:00:00.000000',NULL,9.1440,80.9840,0.0000,291.7980,291.7980,0.2100,0.3100
255159,'330802','柯城区','2023-11-19 22:00:00.000000',0.0000,8.7430,NULL,0.0000,299.9700,299.9700,0.4400,0.6300
255160,'330803','衢江区','2023-11-19 22:00:00.000000',0.0000,7.5770,NULL,0.0000,77.2740,77.2740,0.2500,0.3700
255161,'330822','常山县','2023-11-19 22:00:00.000000',0.0000,7.3100,90.9590,0.0000,275.5470,275.5470,0.2000,0.2900
255162,'330824','开化县','2023-11-19 22:00:00.000000',0.0000,NULL,93.0900,0.0000,358.1290,358.1290,0.2800,0.4100
255163,'330825','龙游县','2023-11-19 22:00:00.000000',0.0000,8.0260,NULL,0.0000,147.8320,147.8320,0.3400,NULL
255164,'330881','江山市','2023-11-19 22:00:00.000000',0.0000,7.4800,91.3960,0.0000,105.3410,105.3410,0.0700,0.1100
255165,'330800','衢州市','2023-11-19 23:00:00.000000',0.0000,NULL,NULL,0.0000,11.5040,11.5040,0.3400,0.4900
255166,'330802','柯城区','2023-11-19 23:00:00.000000',0.0000,7.8210,86.6830,0.0000,NULL,355.7930,0.3700,NULL
255167,'330803','衢江区','2023-11-19 23:00:00.000000',0.0000,6.8210,91.1980,0.0000,156.6790,156.6790,0.0700,0.1000
255168,'330822','常山县','2023-11-19 23:00:00.000000',0.0000,7.1490,92.4530,0.0000,254.6690,254.6690,0.1300,0.1900
255169,'330824','开化县','2023-11-19 23:00:00.000000',0.0000,5.9360,93.2150,NULL,9.9230,9.9230,0.2500,0.3700
255170,'330825','龙游县','2023-11-19 23:00:00.000000',0.0000,7.1660,91.6220,0.0000,239.4300,239.4300,0.2000,NULL
255171,'330881','江山市','2023-11-19 23:00:00.000000',0.0000,6.6900,92.7460,0.0000,192.0050,192.0050,0.1700,0.2500
255172,'330800','衢州市','2023-11-20 00:00:00.000000',0.0000,7.5420,86.9320,0.0000,13.9480,13.9480,0.2400,0.3400
255173,'330802','柯城区','2023-11-20 00:00:00.000000',0.0000,7.1410,88.9070,NULL,342.1890,342.1890,0.2500,0.3600
255174,'330803','衢江区','2023-11-20 00:00:00.000000',NULL,6.1280,92.7170,0.0000,88.4680,88.4680,NULL,0.2400
255175,'330822','常山县','2023-11-20 00:00:00.000000',0.0000,6.6410,93.9120,0.0000,274.9800,274.9800,0.1100,0.1600
255176,'330824','开化县','2023-11-20 00:00:00.000000',NULL,5.3340,93.8880,0.0000,26.0820,26.0820,0.2700,0.3800
255177,'330825','龙游县','2023-11-20 00:00:00.000000',0.0000,6.4420,94.2150,NULL,145.7230,NULL,0.2600,0.3800
255178,'330881','江山市','2023-11-20 00:00:00.000000',NULL,6.1750,94.4200,0.0000,331.7760,NULL,0.0100,0.0100
255179,'330800','衢州市','2023-11-20 01:00:00.000000',NULL,7.1190,88.4420,NULL,31.2340,31.2340,NULL,0.7400
255180,'330802','柯城区','2023-11-20 01:00:00.000000',0.0000,6.7700,90.4930,0.0000,19.3860,19.3860,0.5300,NULL
255181,'330803','衢江区','2023-11-20 01:00:00.000000',0.0000,5.5160,93.1370,0.0000,107.7000,107.7000,0.1500,0.2200
255182,'330822','常山县','2023-11-20 01:00:00.000000',0.0000,6.1060,95.1640,0.0000,301.2050,301.2050,0.2600,0.3800
255183,'330824','开化县','2023-11-20 01:00:00.000000',0.0000,5.0330,95.5680,0.0000,36.2700,NULL,0.3400,0.4900
255184,'330825','龙游县','2023-11-20 01:00:00.000000',0.0000,5.9390,95.5290,0.0000,160.4680,160.4680,0.1100,0.1600
255185,'330881','江山市','2023-11-20 01:00:00.000000',0.0000,NULL,95.5690,0.0000,211.4760,211.4760,0.1400,0.2000
255186,'330800','衢州市','2023-11-20 02:00:00.000000',NULL,6.1890,93.9290,0.0000,5.4600,NULL,NULL,0.2100
255187,'330802','柯城区','2023-11-20 02:00:00.000000',0.0000,6.1360,94.2650,0.0000,331.7700,331.7700,0.2600,0.3800
255188,'330803','衢江区','2023-11-20 02:00:00.000000',NULL,5.2160,94.9640,0.0000,180.7210,180.7210,0.2600,0.3800
255189,'330822','常山县','2023-11-20 02:00:00.000000',0.0000,5.3640,96.7700,NULL,24.6170,24.6170,0.3400,0.4900
255190,'330824','开化县','2023-11-20 02:00:00.000000',0.0000,4.3730,97.0620,0.0000,30.8870,30.8870,0.3100,0.4500
255191,'330825','龙游县','2023-11-20 02:00:00.000000',NULL,5.6340,95.5710,0.0000,211.6920,211.6920,0.0900,0.1400
255192,'330881','江山市','2023-11-20 02:00:00.000000',0.0000,5.1230,97.2110,0.0000,209.9680,209.9680,NULL,NULL
255193,'330800','衢州市','2023-11-20 03:00:00.000000',0.0000,5.7710,97.6780,0.0000,1.5510,1.5510,0.1500,0.2200
255194,'330802','柯城区','2023-11-20 03:00:00.000000',0.0000,5.6860,98.0350,0.0000,320.1870,320.1870,0.2500,0.3600
255195,'330803','衢江区','2023-11-20 03:00:00.000000',0.0000,4.9100,95.9050,0.0000,193.7310,193.7310,0.0500,0.0700
255196,'330822','常山县','2023-11-20 03:00:00.000000',0.0000,4.7850,NULL,0.0000,13.7350,13.7350,0.2400,0.3500
255197,'330824','开化县','2023-11-20 03:00:00.000000',0.0000,NULL,97.0470,0.0000,348.5160,348.5160,0.1700,0.2500
255198,'330825','龙游县','2023-11-20 03:00:00.000000',0.0000,5.2000,95.5230,0.0000,137.9470,NULL,0.1200,0.1800
255199,'330881','江山市','2023-11-20 03:00:00.000000',0.0000,4.7710,NULL,0.0000,205.0250,205.0250,0.2400,0.3400
255200,'330800','衢州市','2023-11-20 04:00:00.000000',NULL,5.4600,97.9680,0.0000,15.2230,15.2230,0.2400,0.3400
255201,'330802','柯城区','2023-11-20 04:00:00.000000',0.0000,5.3980,98.3490,0.0000,334.0980,334.0980,0.2700,0.3900
255202,'330803','衢江区','2023-11-20 04:00:00.000000',0.0000,4.4820,96.4430,0.0000,28.5850,28.5850,0.1700,NULL
255203,'330822','常山县','2023-11-20 04:00:00.000000',0.0000,4.3760,97.6860,0.0000,34.1970,34.1970,0.2700,0.3900
255204,'330824','开化县','2023-11-20 04:00:00.000000',0.0000,3.7460,97.8110,0.0000,41.8850,41.8850,0.2500,0.3600
255205,'330825','龙游县','2023-11-20 04:00:00.000000',0.0000,4.9260,96.2470,0.0000,93.2980,93.2980,0.2100,0.3100
255206,'330881','江山市','2023-11-20 04:00:00.000000',0.0000,4.3100,99.1380,0.0000,NULL,NULL,0.2000,0.2900
255207,'330800','衢州市','2023-11-20 05:00:00.000000',0.0000,5.2640,98.5900,0.0000,39.6580,NULL,0.3900,NULL
