"ID","area_code","area_name","observe_time","data_time","rain","temperature","humidity","cloud_amount"
130944,'330802','柯城区','2023-11-19 20:00:00.000000','2023-11-20 06:00:00.000000',0.0000,6.0800,21.9200,0.0000
130945,'330803','衢江区','2023-11-19 20:00:00.000000','2023-11-20 06:00:00.000000',NULL,5.8800,22.2400,0.0000
130946,'330822','常山县','2023-11-19 20:00:00.000000','2023-11-20 06:00:00.000000',0.0000,6.1800,23.1400,0.0000
130947,'330824','开化县','2023-11-19 20:00:00.000000','2023-11-20 06:00:00.000000',NULL,NULL,23.9000,0.0000
130948,'330825','龙游县','2023-11-19 20:00:00.000000','2023-11-20 06:00:00.000000',0.0000,5.9200,20.4100,0.0000
130949,'330881','江山市','2023-11-19 20:00:00.000000','2023-11-20 06:00:00.000000',0.0000,6.0100,23.7000,0.0000
130950,'330800','衢州市','2023-11-19 20:00:00.000000','2023-11-20 07:00:00.000000',0.0000,6.7200,20.5100,0.0000
130951,'330802','柯城区','2023-11-19 20:00:00.000000','2023-11-20 07:00:00.000000',NULL,6.7200,20.5100,0.0000
130952,'330803','衢江区','2023-11-19 20:00:00.000000','2023-11-20 07:00:00.000000',0.0000,6.6200,20.9800,0.0000
130953,'330822','常山县','2023-11-19 20:00:00.000000','2023-11-20 07:00:00.000000',0.0000,6.7300,21.6400,0.0000
130954,'330824','开化县','2023-11-19 20:00:00.000000','2023-11-20 07:00:00.000000',0.0000,6.2000,21.9800,0.0000
130955,'330825','龙游县','2023-11-19 20:00:00.000000','2023-11-20 07:00:00.000000',0.0000,6.7000,NULL,NULL
130956,'330881','江山市','2023-11-19 20:00:00.000000','2023-11-20 07:00:00.000000',0.0000,NULL,23.4600,0.0000
130957,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,9.5600,62.9200,2.3300
130958,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,9.5600,62.9200,2.3300
130959,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,9.2900,63.9400,15.6800
130960,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,8.2700,NULL,0.0000
130961,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,8.6200,59.2400,0.0000
130962,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,7.9300,73.1100,36.0100
130963,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,8.5400,61.2800,0.0000
130964,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 09:00:00.000000',0.0000,13.9500,18.8900,NULL
130965,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 09:00:00.000000',0.0000,13.9500,18.8900,0.0000
130966,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 09:00:00.000000',0.0000,13.8300,19.3700,0.0000
130967,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 09:00:00.000000',0.0000,14.3200,20.5800,0.0000
130968,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 09:00:00.000000',0.0000,14.4300,20.6900,0.0000
130969,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 09:00:00.000000',0.0000,14.0900,18.0800,0.0000
130970,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 09:00:00.000000',0.0000,13.7500,22.2300,0.0000
130971,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 10:00:00.000000',0.0000,16.7900,18.2400,NULL
130972,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 10:00:00.000000',0.0000,16.7900,18.2400,0.0000
130973,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 10:00:00.000000',0.0000,16.7000,18.7200,0.0000
130974,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 10:00:00.000000',0.0000,17.2100,19.7400,NULL
130975,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 10:00:00.000000',0.0000,17.7200,20.2800,0.0000
130976,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 10:00:00.000000',0.0000,17.0300,16.9800,0.0000
130977,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 10:00:00.000000',NULL,16.4600,21.9000,0.0000
130978,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,16.0600,55.9600,0.0000
130979,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,16.0600,55.9600,0.0000
130980,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,16.1700,56.2400,NULL
130981,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,15.3200,59.4600,NULL
130982,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,16.4300,55.3200,NULL
130983,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,NULL,NULL,NULL
130984,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,15.6100,59.0700,0.0000
130985,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 12:00:00.000000',0.0000,19.8600,20.1400,NULL
130986,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 12:00:00.000000',NULL,19.8600,20.1400,NULL
130987,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 12:00:00.000000',0.0000,19.7300,20.4600,0.0000
130988,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 12:00:00.000000',0.0000,20.6100,18.8700,NULL
130989,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 12:00:00.000000',0.0000,21.3300,31.0900,0.0000
130990,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 12:00:00.000000',0.0000,20.0000,18.0500,0.0000
130991,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 12:00:00.000000',NULL,19.5800,25.2600,0.0000
130992,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 13:00:00.000000',0.0000,20.0200,22.6900,0.0000
130993,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 13:00:00.000000',0.0000,20.0200,22.6900,0.0000
130994,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 13:00:00.000000',0.0000,20.0000,24.1300,0.0000
130995,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 13:00:00.000000',0.0000,20.7400,24.1300,0.0000
130996,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 13:00:00.000000',0.0000,21.3700,37.1000,0.0000
130997,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 13:00:00.000000',0.0000,20.2700,29.3900,0.0000
130998,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 13:00:00.000000',0.0000,19.8700,28.5700,0.0000
130999,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',0.0000,18.8700,NULL,0.0000
131000,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',0.0000,18.8700,39.9500,0.0000
131001,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',0.0000,NULL,41.0800,0.0000
131002,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',0.0000,18.3900,47.9200,0.0000
131003,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',0.0000,19.4500,46.3000,0.0000
131004,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',NULL,19.4000,42.1300,0.0000
131005,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',0.0000,17.8300,48.4700,0.0000
131006,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 15:00:00.000000',0.0000,17.8200,30.7000,0.0000
131007,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 15:00:00.000000',0.0000,17.8200,30.7000,0.0000
131008,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 15:00:00.000000',0.0000,18.0000,38.4700,0.0000
131009,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 15:00:00.000000',0.0000,18.4000,31.5000,0.0000
131010,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 15:00:00.000000',0.0000,18.5900,41.9300,0.0000
131011,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 15:00:00.000000',0.0000,18.2600,43.1200,0.0000
131012,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 15:00:00.000000',0.0000,17.7600,36.2100,0.0000
131013,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 16:00:00.000000',0.0000,15.5600,34.5000,0.0000
131014,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 16:00:00.000000',0.0000,15.5600,34.5000,0.0000
131015,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 16:00:00.000000',NULL,15.8100,42.6700,0.0000
131016,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 16:00:00.000000',0.0000,16.1800,32.3900,0.0000
131017,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 16:00:00.000000',NULL,16.3600,40.6600,0.0000
131018,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 16:00:00.000000',0.0000,16.0500,45.0400,0.0000
131019,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 16:00:00.000000',0.0000,15.5500,39.6100,0.0000
131020,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,13.7800,49.4500,NULL
131021,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,13.7800,49.4500,0.0000
131022,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,14.0900,47.6600,0.0000
131023,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,14.1200,57.5300,0.0000
131024,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,15.5800,58.7900,0.0000
131025,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,14.2200,43.6800,0.0000
131026,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,14.1600,58.1400,0.0000
131027,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 18:00:00.000000',0.0000,10.3400,NULL,0.0000
131028,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 18:00:00.000000',0.0000,10.3400,NULL,0.0000
131029,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 18:00:00.000000',0.0000,10.4300,43.3500,0.0000
131030,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 18:00:00.000000',0.0000,10.3300,34.2200,0.0000
131031,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 18:00:00.000000',0.0000,9.9200,37.5500,0.0000
131032,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 18:00:00.000000',NULL,10.5600,45.6000,0.0000
131033,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 18:00:00.000000',0.0000,10.2400,43.4100,NULL
131034,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 19:00:00.000000',0.0000,9.8500,40.5400,0.0000
131035,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 19:00:00.000000',0.0000,9.8500,40.5400,0.0000
131036,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 19:00:00.000000',0.0000,9.9000,41.7000,0.0000
131037,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 19:00:00.000000',0.0000,9.8900,36.0700,0.0000
131038,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 19:00:00.000000',0.0000,9.4500,36.3600,0.0000
131039,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 19:00:00.000000',0.0000,10.1100,43.4200,0.0000
131040,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 19:00:00.000000',0.0000,9.8000,43.9600,0.0000
131041,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',0.0000,9.5600,38.0100,0.0000
131042,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',0.0000,NULL,38.0100,0.0000
131043,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',0.0000,9.4800,NULL,0.0000
131044,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',0.0000,9.6100,38.9700,0.0000
131045,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',0.0000,9.1300,35.6400,0.0000
131046,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',0.0000,9.7200,39.9200,0.0000
131047,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',0.0000,9.5800,42.5500,0.0000
131048,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-20 21:00:00.000000',0.0000,9.2700,34.8500,0.0000
131049,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-20 21:00:00.000000',0.0000,9.2700,34.8500,NULL
131050,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-20 21:00:00.000000',0.0000,9.1800,35.2300,0.0000
131051,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-20 21:00:00.000000',0.0000,NULL,40.3600,0.0000
131052,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-20 21:00:00.000000',0.0000,8.8400,34.7300,0.0000
131053,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-20 21:00:00.000000',NULL,9.3700,37.8000,0.0000
131054,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-20 21:00:00.000000',0.0000,9.2800,NULL,NULL
131055,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-20 22:00:00.000000',0.0000,8.9400,33.1300,NULL
131056,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-20 22:00:00.000000',0.0000,8.9400,33.1300,0.0000
131057,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-20 22:00:00.000000',0.0000,8.8000,34.2600,0.0000
131058,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-20 22:00:00.000000',0.0000,9.0300,40.2800,0.0000
131059,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-20 22:00:00.000000',0.0000,NULL,33.7900,0.0000
131060,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-20 22:00:00.000000',0.0000,8.9700,NULL,0.0000
131061,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-20 22:00:00.000000',0.0000,9.0200,40.6400,0.0000
131062,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,8.6700,32.4700,0.0000
131063,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,8.6700,32.4700,0.0000
131064,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,8.5700,33.9300,0.0000
131065,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,8.7800,39.8000,0.0000
131066,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,8.2200,33.4300,0.0000
131067,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,8.7100,36.0200,0.0000
131068,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,8.7700,40.2900,0.0000
131069,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 00:00:00.000000',0.0000,NULL,33.1900,0.0000
131070,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 00:00:00.000000',0.0000,8.3900,33.1900,0.0000
131071,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 00:00:00.000000',NULL,8.2100,34.6600,0.0000
131072,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 00:00:00.000000',0.0000,NULL,NULL,0.0000
131073,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 00:00:00.000000',0.0000,NULL,33.6900,NULL
131074,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 00:00:00.000000',0.0000,8.3400,36.0000,0.0000
131075,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 00:00:00.000000',0.0000,8.4900,41.2000,0.0000
131076,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 01:00:00.000000',0.0000,8.1300,NULL,0.0000
131077,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 01:00:00.000000',0.0000,8.1300,33.5000,0.0000
131078,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 01:00:00.000000',0.0000,7.9500,NULL,0.0000
131079,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 01:00:00.000000',NULL,8.1900,41.2700,0.0000
131080,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 01:00:00.000000',0.0000,7.6000,34.4300,0.0000
131081,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 01:00:00.000000',0.0000,NULL,35.5100,0.0000
131082,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 01:00:00.000000',0.0000,8.2200,41.9200,0.0000
131083,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',0.0000,7.8300,33.6800,NULL
131084,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',0.0000,NULL,33.6800,0.0000
131085,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',0.0000,7.6500,34.3000,0.0000
131086,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',0.0000,7.9800,NULL,0.0000
131087,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',0.0000,7.3600,35.6400,0.0000
131088,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',NULL,7.7100,35.1000,0.0000
131089,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',0.0000,7.9700,42.4900,0.0000
131090,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 03:00:00.000000',0.0000,7.5300,34.6800,0.0000
131091,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 03:00:00.000000',NULL,7.5300,34.6800,0.0000
131092,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 03:00:00.000000',0.0000,7.3600,34.6200,NULL
131093,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 03:00:00.000000',0.0000,7.6700,43.5100,0.0000
131094,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 03:00:00.000000',0.0000,7.1100,NULL,0.0000
131095,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 03:00:00.000000',0.0000,7.4600,NULL,NULL
131096,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 03:00:00.000000',0.0000,7.7100,42.5900,0.0000
131097,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 04:00:00.000000',0.0000,7.3900,35.5600,0.0000
131098,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 04:00:00.000000',NULL,7.3900,35.5600,0.0000
131099,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 04:00:00.000000',0.0000,7.1800,35.0700,0.0000
131100,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 04:00:00.000000',0.0000,7.4400,NULL,0.0000
131101,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 04:00:00.000000',0.0000,6.9100,39.3500,0.0000
131102,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 04:00:00.000000',0.0000,7.2000,33.8500,0.0000
131103,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 04:00:00.000000',0.0000,7.4200,42.2600,0.0000
131104,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 05:00:00.000000',0.0000,7.1800,36.7200,0.0000
131105,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 05:00:00.000000',0.0000,7.1800,36.7200,0.0000
131106,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 05:00:00.000000',NULL,6.9400,35.8900,0.0000
131107,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 05:00:00.000000',0.0000,NULL,NULL,0.0000
131108,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 05:00:00.000000',0.0000,6.7000,41.2000,0.0000
131109,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 05:00:00.000000',0.0000,6.9200,33.9300,0.0000
131110,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 05:00:00.000000',0.0000,7.2300,42.0800,0.0000
131111,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 06:00:00.000000',0.0000,NULL,37.3900,0.0000
131112,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 06:00:00.000000',0.0000,6.9700,37.3900,0.0000
131113,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 06:00:00.000000',0.0000,6.7300,36.2400,0.0000
131114,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 06:00:00.000000',0.0000,7.0100,43.9800,0.0000
131115,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 06:00:00.000000',0.0000,6.5300,NULL,0.0000
131116,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 06:00:00.000000',0.0000,6.7600,34.0100,0.0000
131117,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 06:00:00.000000',0.0000,7.0200,40.9500,0.0000
131118,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 07:00:00.000000',0.0000,7.5300,37.5600,0.0000
131119,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 07:00:00.000000',0.0000,NULL,37.5600,0.0000
131120,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 07:00:00.000000',0.0000,7.3700,36.1100,0.0000
131121,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 07:00:00.000000',0.0000,7.5300,43.2400,0.0000
131122,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 07:00:00.000000',0.0000,7.0600,NULL,0.0000
131123,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 07:00:00.000000',0.0000,7.5100,33.8500,NULL
131124,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 07:00:00.000000',0.0000,7.5600,NULL,0.0000
131125,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 08:00:00.000000',0.0000,11.3500,37.1100,0.0000
131126,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 08:00:00.000000',0.0000,11.3500,NULL,NULL
131127,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 08:00:00.000000',0.0000,11.2800,35.6900,0.0000
131128,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 08:00:00.000000',NULL,11.2000,NULL,0.0000
131129,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 08:00:00.000000',0.0000,10.9800,41.0200,0.0000
131130,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 08:00:00.000000',0.0000,11.5100,33.8700,0.0000
131131,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 08:00:00.000000',0.0000,11.3400,38.6600,0.0000
131132,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 09:00:00.000000',NULL,15.3100,36.6700,0.0000
131133,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 09:00:00.000000',0.0000,15.3100,36.6700,0.0000
131134,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 09:00:00.000000',NULL,15.2000,35.2600,0.0000
131135,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 09:00:00.000000',0.0000,15.4500,40.4300,0.0000
131136,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 09:00:00.000000',0.0000,15.2700,40.4200,0.0000
131137,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 09:00:00.000000',0.0000,15.5400,33.5700,0.0000
131138,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 09:00:00.000000',0.0000,15.5800,37.3700,0.0000
131139,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 10:00:00.000000',0.0000,18.6100,35.8600,0.0000
131140,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 10:00:00.000000',0.0000,18.6100,35.8600,NULL
131141,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 10:00:00.000000',NULL,18.5700,34.9200,0.0000
131142,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 10:00:00.000000',0.0000,19.1300,NULL,0.0000
131143,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 10:00:00.000000',0.0000,18.6300,NULL,NULL
131144,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 10:00:00.000000',0.0000,19.0700,33.2000,0.0000
131145,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 10:00:00.000000',0.0000,19.1400,35.7100,0.0000
131146,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 11:00:00.000000',0.0000,21.0200,NULL,0.0000
131147,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 11:00:00.000000',0.0000,21.0200,34.4800,0.0000
131148,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 11:00:00.000000',0.0000,21.0800,34.5400,0.0000
131149,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 11:00:00.000000',0.0000,21.8800,37.8700,0.0000
131150,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 11:00:00.000000',0.0000,21.1600,39.5400,0.0000
131151,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 11:00:00.000000',0.0000,21.3700,31.7600,0.0000
131152,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 11:00:00.000000',0.0000,21.6300,33.9900,0.0000
131153,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 12:00:00.000000',0.0000,22.3100,33.6800,NULL
131154,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 12:00:00.000000',0.0000,22.3100,33.6800,0.0000
131155,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 12:00:00.000000',0.0000,NULL,NULL,0.0000
131156,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 12:00:00.000000',NULL,23.5100,37.2600,0.0000
131157,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 12:00:00.000000',0.0000,22.4700,42.1200,0.0000
131158,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 12:00:00.000000',0.0000,22.0100,NULL,0.0000
131159,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 12:00:00.000000',0.0000,22.9400,35.7800,0.0000
131160,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 13:00:00.000000',0.0000,22.5200,33.6200,NULL
131161,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 13:00:00.000000',0.0000,22.5200,33.6200,NULL
131162,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 13:00:00.000000',0.0000,22.3300,NULL,0.0000
131163,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-21 13:00:00.000000',0.0000,23.6800,38.9900,0.0000
131164,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 13:00:00.000000',0.0000,22.6000,48.0500,0.0000
